鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,租賃房屋,新竹市新竹市大學路７０號１５樓之２,17.32,住,,,1120918,土地1建物1車位0,見其他登記事項,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851114,147.26,3,2,2,有,有,有,30000,204,,0.0,0,,RPPNMLSKRHIGFAO86CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市關新路８號,352.98,住,,,1120827,土地1建物1車位0,全,2,透天厝,辦公室、店鋪,鋼筋混凝土造,0990820,309.74,0,0,0,無,無,無,300000,969,,0.0,0,117年12月1日至122年11月30日租金改315000元,RPQNMLSKRHIGFAO96CC,,無,,,,
新竹市,租賃房屋,新竹市新竹市東大路一段５２巷２０號三樓,15.61,住,,,1120902,土地1建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,20.0,5,0,5,有,無,有,7500,375,,0.0,0,部分承租。,RPRNMLSKRHIGFAO07CC,,無,,,,
新竹市,租賃房屋+車位,新竹市新竹市香山區大庄路２１６-１號６樓之２,0.0,,,,1120907,土地0建物1車位1,見其他登記事項,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1050413,137.32999999999998,2,1,2,有,有,有,18000,131,坡道平面,0.0,0,,RPPNMLTKRHIGFAO96CC,,有,,,,
新竹市,租賃房屋+車位,新竹市新竹市東區中央路１３５號 ４樓,0.0,,,,1120904,土地0建物1車位1,見其他登記事項,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080709,238.65,4,2,2,有,有,有,83000,348,坡道平面,0.0,0,,RPQNMLTKRHIGFAO07CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市天府路一段５２５號４樓,0.0,,,,1120914,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970520,102.44,2,2,2,有,有,有,13000,127,,0.0,0,,RPSNMLTKRHIGFAO27CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市光復路一段４７６巷２４號１０樓,0.0,,,,1120913,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住宅,鋼筋混凝土造,0840925,86.52,1,1,1,有,有,有,16200,187,,0.0,0,續租案件；,RPTNMLTKRHIGFAO37CC,,有,,,,
新竹市,租賃房屋,新竹市新竹市南大路４０８巷２７號３樓,0.0,,,,1120905,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680824,57.17,3,2,1,有,無,無,12000,210,,0.0,0,,RPUNMLTKRHIGFAO47CC,,無,,,,
新竹市,租賃房屋,新竹市新竹市建功二路５６巷２號四樓,0.0,,,,1120912,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,74.71,3,2,1,有,無,有,15000,201,,0.0,0,,RPPNMLMLRHIGFAO98CC,,無,,,,
新竹市,租賃房屋,新竹市新竹市民族路２２６號５樓,0.0,,,,1120918,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.98,3,2,1,有,無,有,8500,121,,0.0,0,,RPSNMLMLRHIGFAO66CC,,無,,,,
