編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLRJRHIGFAI56DA,29,25.62,住家用,鋼筋混凝土造,83年5月6日,七層,四層 陽台,全筆移轉
RPVNMLRJRHIGFAI56DA,29,5.21,共有部份,鋼筋混凝土造,83年5月6日,七層,,持分移轉
RPVNMLRJRHIGFAI56DA,29,4.92,共有部份,鋼筋混凝土造,83年5月6日,七層,,持分移轉
RPWNMLRJRHIGFAI66DA,35,21.00,住家用,鋼筋混凝土造,78年2月3日,七層,五層 陽台,全筆移轉
RPWNMLRJRHIGFAI66DA,35,12.17,共有部份,鋼筋混凝土造,78年2月3日,七層,,持分移轉
RPTNMLNKPHIGFAI48DA,31,200.82,住商用,鋼筋混凝土造,81年5月27日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間,全筆移轉
RPQNMLLKPHIGFAI97DA,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,三層,全筆移轉
RPWNMLOKPHIGFAI88DA,27,28.67,住家用,鋼筋混凝土造,85年6月18日,九層,四層 陽台,全筆移轉
RPQNMLLKPHIGFAI97DA,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,持分移轉
RPWNMLOKPHIGFAI88DA,27,11.92,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPPNMLNKPHIGFAI08DA,6,213.18,住宅、樓梯間,鋼筋混凝土構造,106年4月24日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTNMLKLPHIGFAI28DA,41,118.46,住家用,鋼筋混凝土加強磚造,71年6月19日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLPKPHIGFAI28DA,39,31.21,住家用,鋼筋混凝土造,73年11月29日,六層,一層 平台,全筆移轉
RPPNMLPKPHIGFAI28DA,39,6.24,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPPNMLRKPHIGFAI48DA,29,92.43,住家用,鋼筋混凝土造,83年5月7日,九層,四層 陽台,全筆移轉
